present_in_dict,word,present_BUS,present_UNESCO,present_book,sum
1,outsource,1,0,0,1
1,outstanding,1,0,0,1
1,overrun,0,0,1,1
1,pace,0,0,1,1
1,pale,0,0,1,1
1,paltry,0,0,1,1
1,parakeet,0,0,1,1
1,passive,1,0,0,1
1,pastime,0,0,1,1
1,patent,1,0,0,1
1,paul,0,0,1,1
1,payout,1,0,0,1
1,peacock,0,0,1,1
1,peg,1,0,0,1
1,perfection,0,0,1,1
1,pervade,0,0,1,1
1,petroleum,1,0,0,1
1,philohela,0,0,1,1
1,pig,0,0,1,1
1,pilot,0,0,1,1
1,pit,0,0,1,1
1,pittsboro,0,0,1,1
1,plainly,0,0,1,1
1,police,0,0,1,1
1,populate,0,0,1,1
1,pre,1,0,0,1
1,prejudice,0,0,1,1
1,premise,0,0,1,1
1,prescribe,0,0,1,1
1,pride,0,0,1,1
1,primaeval,0,0,1,1
1,proxy,1,0,0,1
1,punishment,0,0,1,1
1,purposely,0,0,1,1
1,radical,0,0,1,1
1,rainy,0,0,1,1
1,raven,0,0,1,1
1,recklessly,0,0,1,1
1,recoil,0,0,1,1
1,reconciliation,1,0,0,1
1,reek,0,0,1,1
1,register,1,0,0,1
1,reign,0,0,1,1
1,reload,0,0,1,1
1,rely,0,0,1,1
1,remind,0,0,1,1
1,reproach,0,0,1,1
1,reproduction,0,0,1,1
1,reputation,0,0,1,1
1,resistless,0,0,1,1
1,respectful,0,0,1,1
1,restless,0,0,1,1
1,reversal,1,0,0,1
1,richard,0,0,1,1
1,roan,0,0,1,1
1,roberts,0,0,1,1
1,rochester,0,0,1,1
1,rutland,0,0,1,1
1,sad,0,0,1,1
1,sail,0,0,1,1
1,saloon,0,0,1,1
1,sane,0,0,1,1
1,scab,0,0,1,1
1,scorn,0,0,1,1
1,seasons,0,0,1,1
1,semipalmated,0,0,1,1
1,severely,0,0,1,1
1,shameless,0,0,1,1
1,sheer,0,0,1,1
1,shepherd,0,0,1,1
1,sheridan,0,0,1,1
1,shoshone,0,0,1,1
1,shrewd,0,0,1,1
1,shrub,0,0,1,1
1,site,0,0,1,1
1,skylark,0,0,1,1
1,sleep,0,0,1,1
1,slightly,0,0,1,1
1,slope,0,0,1,1
1,soil,0,0,1,1
1,something,0,0,1,1
1,soul,0,0,1,1
1,spectacle,0,0,1,1
1,speedy,0,0,1,1
1,splendidly,0,0,1,1
1,split,1,0,0,1
1,squander,0,0,1,1
1,sti,0,1,0,1
1,stochastic,1,0,0,1
1,stork,0,0,1,1
1,straw,0,0,1,1
1,string,0,0,1,1
1,subsist,0,0,1,1
1,suburb,0,0,1,1
1,succeed,0,0,1,1
1,summit,0,0,1,1
1,supporter,0,0,1,1
1,survival,0,0,1,1
1,survivorship,1,0,0,1
1,sustain,0,0,1,1
1,swine,0,0,1,1
1,tanager,0,0,1,1
1,taxable,1,0,0,1
1,technological,0,1,0,1
1,temptation,0,0,1,1
1,tenant,1,0,0,1
1,that,0,0,1,1
1,thayer,0,0,1,1
1,theatre,0,0,1,1
1,thoughtful,0,0,1,1
1,three,0,0,1,1
1,thrill,0,0,1,1
1,thunder,0,0,1,1
1,tibet,0,0,1,1
1,tightly,0,0,1,1
1,times,0,0,1,1
1,tireless,0,0,1,1
1,tobin,1,0,0,1
1,tone,0,0,1,1
1,tragopan,0,0,1,1
1,tragopans,0,0,1,1
1,tributary,0,0,1,1
1,trogon,0,0,1,1
1,tropical,0,0,1,1
1,truck,0,0,1,1
1,tuna,0,0,1,1
1,turnkey,1,0,0,1
1,uitenhage,0,0,1,1
1,ultra,1,0,0,1
1,uncountable,0,0,1,1
1,undergo,0,0,1,1
1,unify,1,0,0,1
1,unseen,0,0,1,1
1,unsportsmanlike,0,0,1,1
1,uptick,1,0,0,1
1,urge,0,0,1,1
1,usury,1,0,0,1
1,utilise,0,0,1,1
1,utter,0,0,1,1
1,vertebrate,0,0,1,1
1,very,0,0,1,1
1,vessel,0,0,1,1
1,vineyard,0,0,1,1
1,vitally,0,0,1,1
1,vryburg,0,0,1,1
1,w.r,0,0,1,1
1,walrus,0,0,1,1
1,wantonly,0,0,1,1
1,weary,0,0,1,1
1,webster,0,0,1,1
1,weigh,0,0,1,1
1,wickedly,0,0,1,1
1,widespread,0,0,1,1
1,witmer,0,0,1,1
1,woburn,0,0,1,1
1,wyo,0,0,1,1
1,xiii,0,0,1,1
1,xxiii,0,0,1,1
1,yankee,1,0,0,1
1,yearbook,0,0,1,1
1,you,0,0,1,1
1,zoologically,0,0,1,1
1,a.c,0,0,1,1
1,a.d,0,0,1,1
1,a.p,0,0,1,1
1,abatement,0,0,1,1
1,accessibility,0,0,1,1
1,accursed,0,0,1,1
1,accustom,0,0,1,1
1,acklen,0,0,1,1
1,actuarial,1,0,0,1
1,adherence,0,1,0,1
1,adjustable,1,0,0,1
1,adjutant,0,0,1,1
1,admire,0,0,1,1
1,advent,0,0,1,1
1,aegialitis,0,0,1,1
1,aesthetic,0,0,1,1
1,affix,0,0,1,1
1,affordable,1,0,0,1
1,afield,0,0,1,1
1,afterward,0,0,1,1
1,aigs,0,0,1,1
1,akeley,0,0,1,1
1,alacrity,0,0,1,1
1,alarmingly,0,0,1,1
1,algonquin,0,0,1,1
1,allocation,1,0,0,1
1,already,0,0,1,1
1,altai,0,0,1,1
1,alter,0,0,1,1
1,amateur,0,0,1,1
1,americana,0,0,1,1
1,amos,0,0,1,1
1,ancient,0,0,1,1
1,angel,1,0,0,1
1,angry,0,0,1,1
1,animallai,0,0,1,1
1,animate,0,0,1,1
1,anxiety,0,0,1,1
1,apalachicola,0,0,1,1
1,aphis,0,0,1,1
1,appearance,0,0,1,1
1,appropriately,0,1,0,1
1,ara,0,0,1,1
1,arch,0,0,1,1
1,ardently,0,0,1,1
1,are,0,0,1,1
1,argali,0,0,1,1
1,assembly,0,0,1,1
1,assemblyman,0,0,1,1
1,assemblymen,0,0,1,1
1,astound,0,0,1,1
1,asymmetric,1,0,0,1
1,at,0,0,1,1
1,attend,0,0,1,1
1,austria,0,0,1,1
1,autumn,0,0,1,1
1,avian,0,0,1,1
1,avicultural,0,0,1,1
1,avoca,0,0,1,1
1,axes,0,0,1,1
1,badge,0,0,1,1
1,banff,0,0,1,1
1,barbadoes,0,0,1,1
1,beal,0,0,1,1
1,beam,0,0,1,1
1,behavioural,1,0,0,1
1,biology,0,0,1,1
1,bitter,0,0,1,1
1,blockchain,1,0,0,1
1,bloom,0,0,1,1
1,bloomberg,1,0,0,1
1,boast,0,0,1,1
1,bounce,1,0,0,1
1,brace,0,0,1,1
1,bravely,0,0,1,1
1,brett,0,0,1,1
1,briefly,0,0,1,1
1,brimley,0,0,1,1
1,broadway,0,0,1,1
1,brook,0,0,1,1
1,buckskin,0,0,1,1
1,bullish,1,0,0,1
1,burchelli,0,0,1,1
1,bury,0,0,1,1
1,bushel,0,0,1,1
1,buzzard,0,0,1,1
1,by,0,0,1,1
1,cabbage,0,0,1,1
1,calcutta,0,0,1,1
1,caller,0,0,1,1
1,calmly,0,0,1,1
1,camper,0,0,1,1
1,canutus,0,0,1,1
1,canvas,0,0,1,1
1,capitalism,1,0,0,1
1,capitol,0,0,1,1
1,carbonell,0,0,1,1
1,carnivorous,0,0,1,1
1,caroline,0,0,1,1
1,carolinensis,0,0,1,1
1,caton,0,0,1,1
1,cd,1,0,0,1
1,characterise,0,0,1,1
1,chas,0,0,1,1
1,cheerful,0,0,1,1
1,chimney,0,0,1,1
1,circle,0,0,1,1
1,classification,1,0,0,1
1,claw,0,0,1,1
1,claxton,0,0,1,1
1,clearfield,0,0,1,1
1,climatic,0,0,1,1
1,coccidiosis,0,0,1,1
1,cod,0,0,1,1
1,codification,0,0,1,1
1,collateralized,1,0,0,1
1,colonial,0,0,1,1
1,commercialism,0,0,1,1
1,commonly,0,0,1,1
1,como,0,0,1,1
1,complex,0,1,0,1
1,con,0,0,1,1
1,concise,0,0,1,1
1,condemnation,0,0,1,1
1,condense,0,0,1,1
1,confer,0,0,1,1
1,confinement,0,0,1,1
1,confront,0,0,1,1
1,connaught,0,0,1,1
1,considerably,0,0,1,1
1,consul,0,0,1,1
1,consummate,0,0,1,1
1,contempt,0,0,1,1
1,contend,0,0,1,1
1,conversion,1,0,0,1
1,convict,0,0,1,1
1,coordinate,0,1,0,1
1,correctly,0,0,1,1
1,counterparty,1,0,0,1
1,coup,0,0,1,1
1,crayfish,0,0,1,1
1,creator,0,1,0,1
1,creditable,0,0,1,1
1,criminally,0,0,1,1
1,critique,0,1,0,1
1,cuba,0,0,1,1
1,cuppy,0,0,1,1
1,curb,0,0,1,1
1,custodian,1,0,0,1
1,cyclical,1,0,0,1
1,dak,0,0,1,1
1,daniel,0,0,1,1
1,dawn,0,0,1,1
1,deadfall,0,0,1,1
1,deadweight,1,0,0,1
1,deaf,0,0,1,1
1,deceive,0,0,1,1
1,defect,0,0,1,1
1,defend,0,0,1,1
1,defiance,0,0,1,1
1,deliberate,0,0,1,1
1,delicata,0,0,1,1
1,delicate,0,0,1,1
1,delicately,0,0,1,1
1,deliverable,1,0,0,1
1,delivery,1,0,0,1
1,delusion,0,0,1,1
1,demonstrate,0,0,1,1
1,den,0,0,1,1
1,depredation,0,0,1,1
1,deputy,0,0,1,1
1,desolate,0,0,1,1
1,despair,0,0,1,1
1,devastate,0,0,1,1
1,devastation,0,0,1,1
1,deviation,1,0,0,1
1,device,0,0,1,1
1,devotion,0,0,1,1
1,directional,1,0,0,1
1,disciplinary,0,1,0,1
1,disprove,0,0,1,1
1,dixie,0,0,1,1
1,downside,1,0,0,1
1,dread,0,0,1,1
1,dual,1,0,0,1
1,duckling,0,0,1,1
1,duiker,0,0,1,1
1,dull,0,0,1,1
1,dwarf,0,0,1,1
1,e.l,0,0,1,1
1,e.w,0,0,1,1
1,eager,0,0,1,1
1,eagerly,0,0,1,1
1,eastgate,0,0,1,1
1,eastward,0,0,1,1
1,ebb,0,0,1,1
1,eider,0,0,1,1
1,elevate,0,0,1,1
1,elm,0,0,1,1
1,emerson,0,0,1,1
1,endogenous,1,0,0,1
1,endow,0,0,1,1
1,englishman,0,0,1,1
1,enlist,0,0,1,1
1,enterprising,0,0,1,1
1,entirely,0,0,1,1
1,enumerate,0,0,1,1
1,equivalence,1,0,0,1
1,equus,0,0,1,1
1,ewbank,0,0,1,1
1,exceedingly,0,0,1,1
1,exceptionally,0,0,1,1
1,execution,1,0,0,1
1,exert,0,0,1,1
1,expensive,0,0,1,1
1,exploit,0,0,1,1
1,exquisite,0,0,1,1
1,extraction,0,1,0,1
1,f.e.l,0,0,1,1
1,f.l,0,0,1,1
1,f.m,0,0,1,1
1,faculty,0,0,1,1
1,faint,0,0,1,1
1,faire,1,0,0,1
1,fairy,0,0,1,1
1,falcon,0,0,1,1
1,familiar,0,0,1,1
1,far,0,0,1,1
1,farce,0,0,1,1
1,fearless,0,0,1,1
1,feeling,0,0,1,1
1,felton,0,0,1,1
1,fertile,0,0,1,1
1,fertility,0,0,1,1
1,fibonacci,1,0,0,1
1,financially,0,0,1,1
1,finch,0,0,1,1
1,finding,0,1,0,1
1,first,0,0,1,1
1,flag,0,0,1,1
1,flathead,0,0,1,1
1,flee,0,0,1,1
1,flexible,1,0,0,1
1,flit,0,0,1,1
1,flora,0,0,1,1
1,flotation,1,0,0,1
1,flutter,0,0,1,1
1,foliage,0,0,1,1
1,fond,0,0,1,1
1,foothill,0,0,1,1
1,for,0,0,1,1
1,foremost,0,0,1,1
1,forester,0,0,1,1
1,formula,1,0,0,1
1,formulate,0,0,1,1
1,fourth,0,0,1,1
1,fray,0,0,1,1
1,frederic,0,0,1,1
1,frenchman,0,0,1,1
1,friedrich,1,0,0,1
1,frighten,0,0,1,1
1,from,0,0,1,1
1,funk,0,0,1,1
1,furiously,0,0,1,1
1,fuscicollis,0,0,1,1
1,fuss,0,0,1,1
1,gallinago,0,0,1,1
1,gamma,1,0,0,1
1,gauntlet,0,0,1,1
1,gaur,0,0,1,1
1,geay,0,0,1,1
1,geer,0,0,1,1
1,geese,0,0,1,1
1,generously,0,0,1,1
1,genus,0,0,1,1
1,geographic,0,0,1,1
1,gifford,0,0,1,1
1,gilt,1,0,0,1
1,giraffe,0,0,1,1
1,glory,0,0,1,1
1,goeldi,0,0,1,1
1,goodnight,0,0,1,1
1,goodwill,1,0,0,1
1,gordonia,0,0,1,1
1,governmental,0,0,1,1
1,gratify,0,0,1,1
1,greenfinch,0,0,1,1
1,greenland,0,0,1,1
1,greenspan,1,0,0,1
1,grim,0,0,1,1
1,grip,0,0,1,1
1,grosbeaks,0,0,1,1
1,grossly,0,0,1,1
1,guardian,0,0,1,1
1,guess,0,0,1,1
1,gunmakers,0,0,1,1
1,h.h,0,0,1,1
1,habitant,0,0,1,1
1,halifax,0,0,1,1
1,hamlet,0,0,1,1
1,happy,0,0,1,1
1,harass,0,0,1,1
1,harrison,0,0,1,1
1,harsh,0,0,1,1
1,hartford,0,0,1,1
1,haul,0,0,1,1
1,healthcare,1,0,0,1
1,healthy,0,0,1,1
1,heap,0,0,1,1
1,heavily,0,0,1,1
1,hedonic,1,0,0,1
1,heronry,0,0,1,1
1,herpestes,0,0,1,1
1,hessian,0,0,1,1
1,hickory,0,0,1,1
1,hierarchy,1,0,0,1
1,hinterland,0,0,1,1
1,historical,1,0,0,1
1,honorary,0,0,1,1
1,honourable,0,0,1,1
1,hooper,0,0,1,1
1,horizon,1,0,0,1
1,hostility,0,0,1,1
1,howell,0,0,1,1
1,hue,0,0,1,1
1,huffman,0,0,1,1
1,humble,0,0,1,1
1,hume,0,0,1,1
1,hyperinflation,1,0,0,1
1,identifier,0,1,0,1
1,imagination,0,0,1,1
1,implication,0,1,0,1
1,impudent,0,0,1,1
1,inaugurate,0,0,1,1
1,incidence,1,0,0,1
1,incline,0,0,1,1
1,inclusiveness,0,1,0,1
1,inconceivable,0,0,1,1
1,incontestable,0,0,1,1
1,indenture,1,0,0,1
1,indianapolis,0,0,1,1
1,indulge,0,0,1,1
1,infer,0,0,1,1
1,inroad,0,0,1,1
1,insidiously,0,0,1,1
1,inspire,0,0,1,1
1,instruction,0,0,1,1
1,intention,0,0,1,1
1,interconnect,0,1,0,1
1,intervention,1,0,0,1
1,invent,0,0,1,1
1,inventive,0,0,1,1
1,inverse,1,0,0,1
1,ipo,1,0,0,1
1,irr,1,0,0,1
1,irresistible,0,0,1,1
1,irrevocable,1,0,0,1
1,jar,0,0,1,1
1,journal,0,0,1,1
1,journey,0,0,1,1
1,jumbo,1,0,0,1
1,justification,0,0,1,1
1,kalispell,0,0,1,1
1,keenly,0,0,1,1
1,keller,0,0,1,1
1,kern,0,0,1,1
1,kildeer,0,0,1,1
1,killed,0,0,1,1
1,knee,0,0,1,1
1,l.a,0,0,1,1
1,laissez,1,0,0,1
1,lampson,0,0,1,1
1,laude,1,0,0,1
1,laurentides,0,0,1,1
1,lawbreaker,0,0,1,1
1,le,0,0,1,1
1,leasehold,1,0,0,1
1,lecturer,0,0,1,1
1,legislate,0,0,1,1
1,legitimately,0,0,1,1
1,lehman,1,0,0,1
1,lender,1,0,0,1
1,lengthy,0,0,1,1
1,leon,0,0,1,1
1,leopard,0,0,1,1
1,liberality,0,0,1,1
1,lifo,1,0,0,1
1,limicolae,0,0,1,1
1,linn,0,0,1,1
1,liquidate,1,0,0,1
1,livingston,0,0,1,1
1,loaf,0,0,1,1
1,lofty,0,0,1,1
1,loot,0,0,1,1
1,loud,0,0,1,1
1,lovely,0,0,1,1
1,luck,0,0,1,1
1,lumber,0,0,1,1
1,lump,1,0,0,1
1,macdougal,0,0,1,1
1,machinery,0,0,1,1
1,mad,0,0,1,1
1,manatee,0,0,1,1
1,maraud,0,0,1,1
1,markup,1,0,0,1
1,marry,1,0,0,1
1,maximise,0,1,0,1
1,mayeul,0,0,1,1
1,mba,1,0,0,1
1,median,1,0,0,1
1,melbourne,0,0,1,1
1,merriami,0,0,1,1
1,mershon,0,0,1,1
1,meyer,0,0,1,1
1,micro,1,0,0,1
1,mill,1,0,0,1
1,minneapolis,0,0,1,1
1,mirror,0,0,1,1
1,misery,1,0,0,1
1,miss,0,0,1,1
1,mobility,1,0,0,1
1,molestation,0,0,1,1
1,monetarism,1,0,0,1
1,monopolistic,1,0,0,1
1,moody,0,0,1,1
1,moonal,0,0,1,1
1,morningstar,1,0,0,1
1,mourn,0,0,1,1
1,mutton,0,0,1,1
1,myriad,0,0,1,1
1,mystery,0,0,1,1
1,n.c,0,0,1,1
1,nail,0,0,1,1
1,nasty,0,0,1,1
1,naturalise,0,0,1,1
1,new,0,0,1,1
1,nigger,0,0,1,1
1,nile,0,0,1,1
1,nilgiri,0,0,1,1
1,niobrara,0,0,1,1
1,nooe,0,0,1,1
1,norm,0,1,0,1
1,norton,0,0,1,1
1,nose,0,0,1,1
1,noteworthy,0,0,1,1
1,notorious,0,0,1,1
1,notwithstanding,0,0,1,1
1,numenius,0,0,1,1
1,nyanza,0,0,1,1
1,nyse,1,0,0,1
1,o'clock,0,0,1,1
1,oak,0,0,1,1
1,objection,0,0,1,1
1,oblige,0,0,1,1
1,obsolescence,1,0,0,1
1,obtainable,0,0,1,1
1,occupational,1,0,0,1
1,octopus,0,0,1,1
1,of,0,0,1,1
1,offender,0,0,1,1
1,okapi,0,0,1,1
1,oldys,0,0,1,1
1,omit,0,0,1,1
1,opec,1,0,0,1
1,operational,1,0,0,1
1,opossum,0,0,1,1
1,optimal,1,0,0,1
1,or,0,0,1,1
1,organic,1,0,0,1
1,origination,1,0,0,1
1,orphan,1,0,0,1
1,oudtshoorn,0,0,1,1
1,outrage,0,0,1,1
1,outright,1,0,0,1
1,overdraft,1,0,0,1
1,overlook,0,0,1,1
1,overwhelm,0,0,1,1
1,own,0,0,1,1
1,oystercatcher,0,0,1,1
1,parasitic,0,0,1,1
1,passion,0,0,1,1
1,pasture,0,0,1,1
1,patagonia,0,0,1,1
1,patient,0,0,1,1
1,patrol,0,0,1,1
1,payroll,1,0,0,1
1,peabody,0,0,1,1
1,peculiarly,0,0,1,1
1,penetrate,0,0,1,1
1,penrose,0,0,1,1
1,penthestes,0,0,1,1
1,pernicious,0,0,1,1
1,perpetuate,0,0,1,1
1,perpetuation,0,0,1,1
1,persecute,0,0,1,1
1,persecution,0,0,1,1
1,petitioner,0,0,1,1
1,phelps,0,0,1,1
1,philanthropy,1,0,0,1
1,pinchot,0,0,1,1
1,pintail,0,0,1,1
1,platt,0,0,1,1
1,pleasant,0,0,1,1
1,pluck,0,0,1,1
1,poorly,0,0,1,1
1,portuguese,0,0,1,1
1,pose,0,0,1,1
1,prepay,1,0,0,1
1,prepayment,1,0,0,1
1,preposterous,0,0,1,1
1,pretty,0,0,1,1
1,priority,0,1,0,1
1,procession,0,0,1,1
1,profoundly,0,0,1,1
1,progeny,0,0,1,1
1,prolong,0,0,1,1
1,prominent,0,0,1,1
1,prosecute,0,0,1,1
1,protectorate,0,0,1,1
1,protest,0,0,1,1
1,pseudo,0,0,1,1
1,quill,0,0,1,1
1,ranchman,0,0,1,1
1,ranger,0,0,1,1
1,rating,1,0,0,1
1,ravalli,0,0,1,1
1,readable,0,1,0,1
1,readily,0,0,1,1
1,recapitalization,1,0,0,1
1,reed,0,0,1,1
1,reformation,0,0,1,1
1,reg,1,0,0,1
1,regressive,1,0,0,1
1,reliably,0,0,1,1
1,religion,0,1,0,1
1,remarkably,0,0,1,1
1,rent,0,0,1,1
1,repayment,1,0,0,1
1,repetition,0,0,1,1
1,repurchase,1,0,0,1
1,rescue,0,0,1,1
1,resist,0,0,1,1
1,resistance,1,0,0,1
1,resolute,0,0,1,1
1,resolve,0,0,1,1
1,resourceful,0,0,1,1
1,respective,0,0,1,1
1,restaurant,0,0,1,1
1,restrain,0,0,1,1
1,restructure,1,0,0,1
1,reversion,1,0,0,1
1,revolt,0,0,1,1
1,rhea,0,0,1,1
1,rhino,0,0,1,1
1,rid,0,0,1,1
1,rider,1,0,0,1
1,ridge,0,0,1,1
1,right,0,0,1,1
1,rightly,0,0,1,1
1,rigid,0,0,1,1
1,ripe,0,0,1,1
1,roc,1,0,0,1
1,rogers,0,0,1,1
1,roller,0,0,1,1
1,rollover,1,0,0,1
1,rubbish,0,0,1,1
1,ruby,0,0,1,1
1,rudolph,0,0,1,1
1,rugged,0,0,1,1
1,rumped,0,0,1,1
1,s.c,0,0,1,1
1,sack,0,0,1,1
1,salvation,0,0,1,1
1,sar,1,0,0,1
1,satisfactorily,0,0,1,1
1,scarcely,0,0,1,1
1,scare,0,0,1,1
1,scotland,0,0,1,1
1,screech,0,0,1,1
1,searchlight,0,0,1,1
1,seclusion,0,0,1,1
1,sedge,0,0,1,1
1,segmentation,1,0,0,1
1,selfishly,0,0,1,1
1,sensibly,0,0,1,1
1,sharpe,1,0,0,1
1,sharply,0,0,1,1
1,shearwater,0,0,1,1
1,shikar,0,0,1,1
1,shikaree,0,0,1,1
1,shiras,0,0,1,1
1,sicken,0,0,1,1
1,sierra,0,0,1,1
1,sigma,1,0,0,1
1,sire,0,0,1,1
1,sitatunga,0,0,1,1
1,sleepy,0,0,1,1
1,slide,0,0,1,1
1,slumber,0,0,1,1
1,sly,0,0,1,1
1,smoke,0,0,1,1
1,smyth,0,0,1,1
1,snap,0,0,1,1
1,snatch,0,0,1,1
1,solid,0,0,1,1
1,solitary,0,0,1,1
1,some,0,0,1,1
1,sooty,0,0,1,1
1,sore,0,0,1,1
1,sort,0,0,1,1
1,souef,0,0,1,1
1,specifically,0,0,1,1
1,speech,0,0,1,1
1,spokane,0,0,1,1
1,springfield,0,0,1,1
1,sprinkle,0,0,1,1
1,sq,0,0,1,1
1,squash,0,0,1,1
1,stagflation,1,0,0,1
1,stain,0,0,1,1
1,stanford,0,0,1,1
1,starling,0,0,1,1
1,statistical,1,0,0,1
1,steam,0,0,1,1
1,stebbing,0,0,1,1
1,steep,0,0,1,1
1,steganopus,0,0,1,1
1,stimulate,0,1,0,1
1,stoke,0,0,1,1
1,straggler,0,0,1,1
1,stranger,0,0,1,1
1,stretch,0,0,1,1
1,strew,0,0,1,1
1,stringent,0,0,1,1
1,stroke,0,0,1,1
1,strongylus,0,0,1,1
1,subsidiary,1,0,0,1
1,sudden,0,0,1,1
1,suet,0,0,1,1
1,sugar,0,0,1,1
1,sully,0,0,1,1
1,sunny,0,0,1,1
1,superb,0,0,1,1
1,supper,0,0,1,1
1,surface,0,0,1,1
1,surreptitious,0,0,1,1
1,suspect,0,0,1,1
1,swim,0,0,1,1
1,sword,0,0,1,1
1,sympathetic,0,0,1,1
1,syndicate,1,0,0,1
1,synthetic,1,0,0,1
1,tahr,0,0,1,1
1,takin,0,0,1,1
1,tall,0,0,1,1
1,telegram,0,0,1,1
1,temper,0,0,1,1
1,temporary,0,0,1,1
1,tener,0,0,1,1
1,terminate,0,0,1,1
1,teton,0,0,1,1
1,them,0,0,1,1
1,thinly,0,0,1,1
1,thompson,0,0,1,1
1,thoroughness,0,0,1,1
1,throng,0,0,1,1
1,throughly,0,0,1,1
1,thrust,0,0,1,1
1,thwart,0,0,1,1
1,tidal,0,0,1,1
1,tighten,0,0,1,1
1,tissue,0,0,1,1
1,tolerate,0,0,1,1
1,tonne,0,0,1,1
1,tourist,0,0,1,1
1,trace,0,0,1,1
1,tramp,0,0,1,1
1,transformative,0,1,0,1
1,transport,0,0,1,1
1,treasure,0,0,1,1
1,tricolor,0,0,1,1
1,tringa,0,0,1,1
1,triumph,0,0,1,1
1,trouvelot,0,0,1,1
1,tulare,0,0,1,1
1,twig,0,0,1,1
1,twin,0,0,1,1
1,typical,0,0,1,1
1,unaided,0,0,1,1
1,unarmed,0,0,1,1
1,unassailable,0,0,1,1
1,unattached,0,0,1,1
1,unbearable,0,0,1,1
1,unbroken,0,0,1,1
1,uncontrollable,0,0,1,1
1,uncover,1,0,0,1
1,underinsured,1,0,0,1
1,unexpectedly,0,0,1,1
1,uninhabited,0,0,1,1
1,uninsurable,1,0,0,1
1,unlevered,1,0,0,1
1,unquoted,1,0,0,1
1,unrealized,1,0,0,1
1,untouched,0,0,1,1
1,up,0,0,1,1
1,upp,0,0,1,1
1,upset,0,0,1,1
1,upstream,1,0,0,1
1,vanilla,1,0,0,1
1,vein,0,0,1,1
1,violate,0,0,1,1
1,violent,0,0,1,1
1,vireo,0,0,1,1
1,virtually,0,0,1,1
1,virtue,0,0,1,1
1,vitality,0,0,1,1
1,vol,0,0,1,1
1,w.h.d,0,0,1,1
1,wake,0,0,1,1
1,warren,0,0,1,1
1,wary,0,0,1,1
1,waterfall,1,0,0,1
1,webber,0,0,1,1
1,whale,0,0,1,1
1,when,0,0,1,1
1,whipple,0,0,1,1
1,whirl,0,0,1,1
1,who,0,0,1,1
1,wicked,0,0,1,1
1,width,0,0,1,1
1,wilcox,0,0,1,1
1,winner,1,0,0,1
1,wireworm,0,0,1,1
1,witching,1,0,0,1
1,wombat,0,0,1,1
1,worcester,0,0,1,1
1,workout,1,0,0,1
1,xi,0,0,1,1
1,xiv,0,0,1,1
1,xv,0,0,1,1
1,xvii,0,0,1,1
1,xx,0,0,1,1
1,xxiv,0,0,1,1
1,xxxviii,0,0,1,1
1,yen,1,0,0,1
1,yoho,0,0,1,1
1,yosemite,0,0,1,1
1,yunnan,0,0,1,1
1,zoo,0,0,1,1
1,a.f,0,0,1,1
1,a.h,0,0,1,1
1,a.l,0,0,1,1
1,abate,0,0,1,1
1,abolish,0,0,1,1
1,abrade,0,0,1,1
1,abreast,0,0,1,1
1,abroad,0,0,1,1
1,absorption,1,0,0,1
1,academia,0,1,0,1
1,according,0,0,1,1
1,accretion,1,0,0,1
1,acorn,0,0,1,1
1,activist,1,0,0,1
1,actuary,1,0,0,1
1,adams,0,0,1,1
1,adaptation,0,1,0,1
1,adelaide,0,0,1,1
1,adequacy,1,0,0,1
1,admonition,0,0,1,1
1,advancement,0,1,0,1
1,advertiser,0,0,1,1
1,advisability,0,0,1,1
1,adviser,1,0,0,1
1,affirm,0,1,0,1
1,agassiz,0,0,1,1
1,agenda,0,1,0,1
1,agendum,0,1,0,1
1,agriculturist,0,0,1,1
1,ahab,0,0,1,1
1,alan,1,0,0,1
1,alarmist,0,0,1,1
1,alas,0,0,1,1
1,alces,0,0,1,1
1,alderman,0,0,1,1
1,alexander,0,0,1,1
1,alignment,0,1,0,1
1,allege,0,0,1,1
1,alliance,1,0,0,1
1,alligator,0,0,1,1
1,aloft,0,0,1,1
1,alpina,0,0,1,1
1,also,0,0,1,1
1,altar,0,0,1,1
1,america,0,0,1,1
1,amethyst,0,0,1,1
1,an,0,0,1,1
1,anathema,0,0,1,1
1,andrew,0,0,1,1
1,angoniland,0,0,1,1
1,animallais,0,0,1,1
1,anna,0,0,1,1
1,annals,0,0,1,1
1,annotate,0,0,1,1
1,announcement,1,0,0,1
1,annoy,0,0,1,1
1,annoyance,0,0,1,1
1,annuitization,1,0,0,1
1,any,0,0,1,1
1,appalachian,0,0,1,1
1,appallingly,0,0,1,1
1,apparatus,0,0,1,1
1,applause,0,0,1,1
1,approximate,0,0,1,1
1,aqueduct,0,0,1,1
1,arab,1,0,0,1
1,arbour,0,0,1,1
1,aristocrat,1,0,0,1
1,arnold,0,0,1,1
1,aroon,1,0,0,1
1,arrange,0,0,1,1
1,ascend,1,0,0,1
1,ashamed,0,0,1,1
1,ashe,0,0,1,1
1,asiatic,0,0,1,1
1,ask,0,0,1,1
1,asleep,0,0,1,1
1,ass,0,0,1,1
1,assam,0,0,1,1
1,assignment,1,0,0,1
1,athi,0,0,1,1
1,atkinson,0,0,1,1
1,atlanta,0,0,1,1
1,atlantan,0,0,1,1
1,atmosphere,0,0,1,1
1,attainable,0,0,1,1
1,augean,0,0,1,1
1,auspicious,0,0,1,1
1,autarky,1,0,0,1
